language,license,rightsHolder,accessRights,datasetID,institutionCode,datasetName,eventDate,country,countryCode,locality,decimalLatitude,decimalLongitude,geodeticDatum,occurrenceID,recordedBy,establishmentMeans,degreeOfEstablishment,scientificName,vernacularName,occurrenceRemarks
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60107667,32.96190833,WGS84,43913,AlienCSI bioblitz,,,Zygentoma,,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60104167,32.96191,WGS84,43915,AlienCSI bioblitz,,,Zygentoma,,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60106367,32.96788763,WGS84,43758,AlienCSI bioblitz,,,Zygoptera,Damselflies,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Czechia,ISO-3166:,,49.8108303,14.7570136,WGS84,797298,AlienCSI bioblitz,,,Harmonia axyridis,slunéčko východní,source: biolog
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Czechia,ISO-3166:,,50.12167809,12.67281566,WGS84,797049,AlienCSI bioblitz,,,Lupinus polyphyllus,lupina mnoholistá,source: biolog
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Czechia,ISO-3166:,,50.11677512,12.67257962,WGS84,797025,AlienCSI bioblitz,,,Procyon lotor,mýval severní,source: biolog
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Czechia,ISO-3166:,,50.1150043,12.6669971,WGS84,797010,AlienCSI bioblitz,,,Lupinus polyphyllus,lupina mnoholistá,source: biolog
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Czechia,ISO-3166:,,50.6991393,15.7800059,WGS84,796064,AlienCSI bioblitz,,,Lupinus polyphyllus,lupina mnoholistá,source: biolog
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Czechia,ISO-3166:,,49.59288164,15.42862415,WGS84,795995,AlienCSI bioblitz,,,Myocastor coypus,nutrie říční,source: biolog
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Czechia,ISO-3166:,,50.57108182,15.09347677,WGS84,795294,AlienCSI bioblitz,,,Alopochen aegyptiaca,husice nilská,source: biolog
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Czechia,ISO-3166:,,48.863133500000004,14.2603583,WGS84,797251,AlienCSI bioblitz,,,Lupinus polyphyllus,lupina mnoholistá,source: biolog
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Czechia,ISO-3166:,,49.3718772,15.9635403,WGS84,795170,AlienCSI bioblitz,,,Lupinus polyphyllus,lupina mnoholistá,source: biolog
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Czechia,ISO-3166:,,48.965862,13.5918822,WGS84,794673,AlienCSI bioblitz,,,Lupinus polyphyllus,lupina mnoholistá,source: biolog
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,49.51455887,18.75693977,WGS84,795074,AlienCSI bioblitz,,,Heracleum mantegazzianum,bolševník velkolepý,source: biolog
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.32918584,14.41691469,WGS84,795381,AlienCSI bioblitz,,,Alopochen aegyptiaca,husice nilská,source: biolog
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.1870619,13.0672861,WGS84,794274,AlienCSI bioblitz,,,Procyon lotor,mýval severní,source: biolog
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.2767431,12.9727601,WGS84,794262,AlienCSI bioblitz,,,Lupinus polyphyllus,lupina mnoholistá,source: biolog
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.1048576,14.4557786,WGS84,42531,AlienCSI bioblitz,,,Ailanthus altissima,pajasan žláznatý,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.10350096,14.46331514,WGS84,42533,AlienCSI bioblitz,,,Ailanthus altissima,pajasan žláznatý,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.10349083,14.46424361,WGS84,42534,AlienCSI bioblitz,,,Ailanthus altissima,pajasan žláznatý,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.10388987,14.4561557,WGS84,42532,AlienCSI bioblitz,,,Ailanthus altissima,pajasan žláznatý,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,49.17756055,16.59927035,WGS84,43147,AlienCSI bioblitz,,,Ailanthus altissima,,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.1058,14.43775333,WGS84,43159,AlienCSI bioblitz,,,Ailanthus altissima,tree-of-heaven,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.10545833,14.438355,WGS84,43160,AlienCSI bioblitz,,,Ailanthus altissima,tree-of-heaven,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.105411170000004,14.43848333,WGS84,43161,AlienCSI bioblitz,,,Ailanthus altissima,tree-of-heaven,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.10548333,14.43842,WGS84,43162,AlienCSI bioblitz,,,Ailanthus altissima,tree-of-heaven,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.10551383,14.438355,WGS84,43163,AlienCSI bioblitz,,,Ailanthus altissima,tree-of-heaven,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.10574717,14.438155,WGS84,43164,AlienCSI bioblitz,,,Ailanthus altissima,tree-of-heaven,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.106075,14.43791167,WGS84,43165,AlienCSI bioblitz,,,Ailanthus altissima,tree-of-heaven,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.10634167,14.43748333,WGS84,43166,AlienCSI bioblitz,,,Ailanthus altissima,tree-of-heaven,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.10648333,14.437075,WGS84,43167,AlienCSI bioblitz,,,Ailanthus altissima,tree-of-heaven,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.1064945,14.43847833,WGS84,43169,AlienCSI bioblitz,,,Ailanthus altissima,tree-of-heaven,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.106525,14.43863,WGS84,43170,AlienCSI bioblitz,,,Ailanthus altissima,tree-of-heaven,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.1065305,14.43877833,WGS84,43171,AlienCSI bioblitz,,,Ailanthus altissima,tree-of-heaven,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.10653617,14.439033330000001,WGS84,43172,AlienCSI bioblitz,,,Ailanthus altissima,tree-of-heaven,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.10654167,14.43915833,WGS84,43174,AlienCSI bioblitz,,,Ailanthus altissima,tree-of-heaven,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.10660283,14.43929667,WGS84,43175,AlienCSI bioblitz,,,Ailanthus altissima,tree-of-heaven,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.10660833,14.43971667,WGS84,43176,AlienCSI bioblitz,,,Ailanthus altissima,tree-of-heaven,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.10663333,14.44013,WGS84,43177,AlienCSI bioblitz,,,Ailanthus altissima,tree-of-heaven,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.1068,14.44013833,WGS84,43178,AlienCSI bioblitz,,,Ailanthus altissima,tree-of-heaven,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.10689167,14.44018,WGS84,43179,AlienCSI bioblitz,,,Ailanthus altissima,tree-of-heaven,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.10696667,14.44018667,WGS84,43180,AlienCSI bioblitz,,,Ailanthus altissima,tree-of-heaven,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.1072,14.44011167,WGS84,43181,AlienCSI bioblitz,,,Ailanthus altissima,tree-of-heaven,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.10719717,14.44021333,WGS84,43182,AlienCSI bioblitz,,,Ailanthus altissima,tree-of-heaven,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.10713883,14.44016667,WGS84,43183,AlienCSI bioblitz,,,Ailanthus altissima,tree-of-heaven,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.10652217,14.43743333,WGS84,43184,AlienCSI bioblitz,,,Ailanthus altissima,tree-of-heaven,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.05846786,14.42033672,WGS84,43197,AlienCSI bioblitz,,,Ailanthus altissima,tree-of-heaven,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.1064695,14.437145,WGS84,43168,AlienCSI bioblitz,,,Ailanthus altissima,tree-of-heaven,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.10634167,14.43759667,WGS84,44017,AlienCSI bioblitz,,,Ailanthus altissima,tree-of-heaven,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.10635833,14.43775333,WGS84,44018,AlienCSI bioblitz,,,Ailanthus altissima,tree-of-heaven,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.10646117,14.43841167,WGS84,44019,AlienCSI bioblitz,,,Ailanthus altissima,tree-of-heaven,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Czechia,ISO-3166:,,50.10649167,14.438475,WGS84,44020,AlienCSI bioblitz,,,Ailanthus altissima,tree-of-heaven,source: inaturalist
